Date,UUP,SPY,TLT,SHY,UUP_CHOICE,SPY_CHOICE,TLT_CHOICE,SHY_CHOICE,DateCopy,18W-FRI_FREQ,UUP_LEN,UUP_LEX,UUP_NUL,UUP_R,SPY_LEN,SPY_LEX,SPY_NUL,SPY_R,TLT_LEN,TLT_LEX,TLT_NUL,TLT_R,SHY_LEN,SHY_LEX,SHY_NUL,SHY_R,ALL_R,DETREND_ALL_R,I,DETREND_I
2015-05-15,-0.001629271235970342,0.0010837168355137816,0.020050079522412112,0.0,0.0,0.0,0.0,1.0,2015-05-15,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.0,0.0,-0.0007426731038974177,1.1765202756304325,0.8660425524010855
2015-05-18,0.009791985622423782,0.0031068291304403584,-0.0167775119222503,-0.0005886230239676715,0.0,0.0,0.0,1.0,2015-05-18,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0005886230239676715,-0.0005886230239676715,-0.010937554060627908,1.1758277487080315,0.8565701651653944
2015-05-19,0.011717163937523534,-0.0003285928871935573,-0.008866496927929401,-0.000588969705096476,0.0,1.0,0.0,0.0,2015-05-19,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.000588969705096476,-0.000588969705096476,-0.011058507079641289,1.1751352217856308,0.8470977779297034
2015-05-20,0.001996894037579855,-0.0007040406684399869,0.0016876075775471566,0.0003533947772178525,0.0,1.0,0.0,0.0,2015-05-20,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0003533947772178525,0.0003533947772178525,0.005490090227917799,1.1755505084355347,0.8517484211624061
2015-05-21,-0.0015944423155668241,0.0029124814923853215,0.013986026231860293,0.00035375801019310593,0.0,1.0,0.0,0.0,2015-05-21,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.00035375801019310593,0.00035375801019310593,0.005468701458529512,1.1759663688442803,0.8564063789955172
2015-05-22,0.009181713556821958,-0.0023887484200342257,0.0004161324223170837,-0.0007067779153124842,0.0,1.0,0.0,0.0,2015-05-22,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,-0.0007067779153124842,-0.0007067779153124842,-0.013124137056902074,1.175135221785631,0.8451667843011748
2015-05-26,0.011075955829704442,-0.010751576689857822,0.017109273311098017,0.00011737510975851073,0.0,0.0,0.0,1.0,2015-05-26,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00011737510975851073,0.00011737510975851073,0.0013189886493740755,1.1752731534112693,0.8462815496964959
2015-05-27,0.00039122266015079177,0.009492015429991563,0.002286484350071616,0.00011814244151020503,1.0,0.0,0.0,0.0,2015-05-27,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.00011814244151020503,0.00011814244151020503,0.0013310803672557103,1.1754120030510546,0.8474080184524677
2015-05-28,-0.002737642963491105,-0.0011284276123070258,-0.0024442738473151593,0.0004716353004623475,1.0,0.0,0.0,0.0,2015-05-28,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,0.0004716353004623475,0.0004716353004623475,0.0075804125424865365,1.1759663688442807,0.8538317208241485
2015-05-29,-0.0015686507197687494,-0.006212990741638169,0.00220486025773714,0.00023565769232081202,1.0,0.0,0.0,0.0,2015-05-29,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00023565769232081202,0.00023565769232081202,0.0033839073718053836,1.1762434943650095,0.8567210082785266
2015-06-01,0.0058917016882253925,0.002036665984280095,-0.010747452395723167,-0.0006247603735685114,1.0,0.0,0.0,0.0,2015-06-01,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0006247603735685114,-0.0006247603735685114,-0.011686657207045426,1.1755086240400625,0.8467088035327012
2015-06-02,-0.015228515343032378,-0.0009925750532027156,-0.013951665037357008,-0.0001178259194766218,0.0,1.0,0.0,0.0,2015-06-02,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.0001178259194766218,-0.0001178259194766218,-0.0028456171370366823,1.1753701186555823,0.8442993944512887
2015-06-03,-0.006740683621764609,0.002649552098733743,-0.016075205814304216,-0.0003544957154443251,0.0,0.0,0.0,1.0,2015-06-03,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0003544957154443251,-0.0003544957154443251,-0.007053809819725032,1.1749534549844576,0.8383438670919202
2015-06-04,0.0011977216496472654,-0.008446519510529882,0.013018893708627077,0.0001185652472173171,0.0,0.0,0.0,1.0,2015-06-04,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0001185652472173171,0.0001185652472173171,0.0013506634696678343,1.1750927636313167,0.8394761875282213
2015-06-05,0.008771781897941144,-0.0017132176431624568,-0.01217980972129129,-0.0009438198209388293,0.0,0.0,0.0,1.0,2015-06-05,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.0009438198209388293,-0.0009438198209388293,-0.017609537175392487,1.1739836877895595,0.8246934003960863
2015-06-08,-0.011462365998162083,-0.006149816920534734,-0.0011053841470615167,0.000590188079197862,0.0,0.0,0.0,1.0,2015-06-08,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,0.000590188079197862,0.000590188079197862,0.009930292768581817,1.1746765589672656,0.8328828473063367
2015-06-09,-0.0011995577776939825,-0.00014389809653003738,-0.007917048048069253,-0.00047222364683841,0.0,0.0,0.0,1.0,2015-06-09,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.00047222364683841,-0.00047222364683841,-0.009263511960372561,1.1741218489187346,0.8251674270887253
2015-06-10,-0.005604447438174676,0.011993430688584938,-0.00875219851460074,-0.00023583243719282887,0.0,1.0,0.0,0.0,2015-06-10,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.00023583243719282887,-0.00023583243719282887,-0.005057992551433688,1.1738449529015427,0.8209937363888248
2015-06-11,0.0028180970850195664,0.00322347101030962,0.021035281294061514,0.0002358880672506114,0.0,0.0,0.0,1.0,2015-06-11,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.0002358880672506114,0.0002358880672506114,0.003515692612845678,1.1741218489187344,0.8238800980030395
2015-06-12,-0.0008030217979686505,-0.007654753603400288,0.0,-0.00023583243719282887,0.0,0.0,0.0,1.0,2015-06-12,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,-0.00023583243719282887,-0.00023583243719282887,-0.0050658957656786185,1.1738449529015424,0.819706407303139
2015-06-15,-0.0008034278311038756,-0.00428549143441781,0.001610726248783001,0.0004721671632079705,0.0,0.0,0.0,1.0,2015-06-15,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0004721671632079705,0.0004721671632079705,0.007834804503640713,1.174399203943,0.8261286467547408
2015-06-16,0.002010464057835337,0.005451568064795298,0.007872149640224313,0.0003542025225473644,0.0,0.0,0.0,1.0,2015-06-16,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.0003542025225473644,0.0003542025225473644,0.005640066800123966,1.1748151791035142,0.8307880675079335
2015-06-17,-0.008828261016800787,0.001616976133355541,-0.007726450117045647,0.0007081542150852993,0.0,0.0,0.0,1.0,2015-06-17,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.0007081542150852993,0.0007081542150852993,0.011991633533101176,1.1756471294245425,0.840750573557162
2015-06-18,-0.0032389141751251183,0.010399645078355668,-0.0049092486569095595,0.00023552646900726337,0.0,0.0,0.0,1.0,2015-06-18,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.00023552646900726337,0.00023552646900726337,0.003433077187212419,1.1759240254417345,0.8436369351713768
2015-06-19,0.0024371194470809154,-0.004439203735030595,0.012843630131922135,0.00023644685273915833,0.0,0.0,0.0,1.0,2015-06-19,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00023644685273915833,0.00023644685273915833,0.003438672127888953,1.1762020689766106,0.8465379259864083
2015-06-22,0.002025780732949789,0.005122929386204955,-0.020406336602893704,-0.0007073192123800975,0.0,0.0,0.0,1.0,2015-06-22,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0007073192123800975,-0.0007073192123800975,-0.01328922755800388,1.1753701186555823,0.8352880908514942
2015-06-23,0.011726721854924183,0.0007078708449133053,-0.006001343509373314,-0.0002359724990991241,0.0,0.0,0.0,1.0,2015-06-23,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0002359724990991241,-0.0002359724990991241,-0.005003713600138182,1.1750927636313167,0.8311085484712671
2015-06-24,-0.001998411016823076,-0.0072626963486464025,0.008624943471838176,0.00047176343041455127,0.0,0.0,0.0,1.0,2015-06-24,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00047176343041455127,0.00047176343041455127,0.007729077487530489,1.1756471294245427,0.8375322508429506
2015-06-25,-0.0016018665116541708,-0.0030403088876016504,-0.0035061382284954368,-0.00023562407632971016,0.0,0.0,0.0,1.0,2015-06-25,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.00023562407632971016,-0.00023562407632971016,-0.0049850660864462215,1.1753701186555825,0.8333570972229685
2015-06-26,0.002807843706974955,-0.0001907082313324926,-0.011240501925593449,-0.0005900776932374896,0.0,0.0,0.0,1.0,2015-06-26,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.0005900776932374896,-0.0005900776932374896,-0.011382339633315808,1.1746765589672659,0.8238715437065425
2015-06-29,-0.005599963591420454,-0.020970146925892497,0.026468851442475794,0.0016522943240846466,0.0,0.0,0.0,1.0,2015-06-29,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0016522943240846466,0.0016522943240846466,0.029252334180658535,1.1766174703782828,0.8479717094249812
2015-06-30,0.00683829538065428,0.0020930405910504213,-0.006933045991952325,0.0,0.0,0.0,0.0,1.0,2015-06-30,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.0,0.0,-0.0007590636995180589,1.1766174703782828,0.8473280448821384
2015-07-01,0.007990370589204154,0.008015816381441665,-0.013497754084820346,-0.0008483858676215927,0.0,0.0,0.0,1.0,2015-07-01,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0008483858676215927,-0.0008483858676215927,-0.01577854812430557,1.1756192447448173,0.8339584385488918
2015-07-02,-0.002378117073057906,-0.0009158927120240801,0.0032867013689206193,0.0015334474064632175,0.0,0.0,0.0,1.0,2015-07-02,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0015334474064632175,0.0015334474064632175,0.026786478687096604,1.1774219950266596,0.8562972484890061
2015-07-06,0.0019864225886065956,-0.0028459221111787336,0.018534567176821115,0.00023643841490761375,0.0,0.0,0.0,1.0,2015-07-06,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00023643841490761375,0.00023643841490761375,0.003392956803730529,1.177700382816841,0.8592026280642826
2015-07-07,0.0031720539909743106,0.006288650106537563,0.00939461272476727,-0.00011819126249901224,0.0,0.0,0.0,1.0,2015-07-07,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,-0.00011819126249901224,-0.00011819126249901224,-0.0028144543823704904,1.1775611889217503,0.8567844414623829
2015-07-08,-0.003952431746189311,-0.01677724128114455,0.008636702689518216,0.001060338947903361,0.0,0.0,0.0,1.0,2015-07-08,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.001060338947903361,0.001060338947903361,0.017827551629769678,1.1788098029139034,0.8720588103281369
2015-07-09,0.00317457115632358,0.001808931116104917,-0.019702520063683338,-0.0007065332618687581,0.0,0.0,0.0,1.0,2015-07-09,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0007065332618687581,-0.0007065332618687581,-0.012913737424807281,1.1779769345787277,0.8607972718325696
2015-07-10,-0.007120240487887841,0.012591825895036823,-0.015857519394324338,-0.0009419960340700806,0.0,0.0,0.0,1.0,2015-07-10,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0009419960340700806,-0.0009419960340700806,-0.017181864088691157,1.1768672849781285,0.8460071701000262
2015-07-13,0.009960049208906918,0.011037065095632625,-0.0031026349758246363,-0.0004707595707624801,0.0,0.0,0.0,1.0,2015-07-13,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0004707595707624801,-0.0004707595707624801,-0.009109429529078561,1.1763132634402078,0.8383005274029048
2015-07-14,-0.0015778543937416956,0.004337866745285357,0.003284401345118093,0.0004709812897121246,0.0,0.0,0.0,1.0,2015-07-14,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.0004709812897121246,0.0004709812897121246,0.007657532593141836,1.1768672849781283,0.8447198410143406
2015-07-15,0.004346113775010707,-0.0003321705564152122,0.010596822612095158,0.00035375222094580216,0.0,0.0,0.0,1.0,2015-07-15,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00035375222094580216,0.00035375222094580216,0.005521131725567452,1.1772836043939479,0.8493836505277812
2015-07-16,0.005507516897024889,0.008024513840759528,0.00690543150164169,-0.00047108045562926915,0.0,0.0,0.0,1.0,2015-07-16,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,-0.00047108045562926915,-0.00047108045562926915,-0.009081829268477781,1.1767290090971851,0.8416696932302515
2015-07-17,0.002347413646104135,0.0008477054746078849,0.0051648471357910175,-0.00023579751488145284,0.0,0.0,0.0,1.0,2015-07-17,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,-0.00023579751488145284,-0.00023579751488145284,-0.004967513187106087,1.1764515393211512,0.8374886879299427
2015-07-20,0.0003902289461990005,0.0005176309124403922,-0.0042118836278721705,-0.0005892426588275379,1.0,0.0,0.0,0.0,2015-07-20,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0005892426588275379,-0.0005892426588275379,-0.011320946650176356,1.17575832388814,0.8280075231737616
2015-07-21,-0.00702293054612213,-0.003951221837151908,0.005413405378121627,0.00011780089637980495,0.0,0.0,0.0,1.0,2015-07-21,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00011780089637980495,0.00011780089637980495,0.0013551567640663897,1.17589682927262,0.8291296031694884
2015-07-22,0.002357481629767788,-0.0017947724741389504,0.00622655155097207,-0.00011778702096321148,0.0,0.0,0.0,1.0,2015-07-22,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,-0.00011778702096321148,-0.00011778702096321148,-0.002905949892757498,1.17575832388814,0.826720194088076
2015-07-23,-0.003919972806701755,-0.005629790774028143,0.012457968208968717,0.00011780089637980495,0.0,0.0,0.0,1.0,2015-07-23,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00011780089637980495,0.00011780089637980495,0.0013572669492663003,1.17589682927262,0.8278422740838027
2015-07-24,0.0015742066725108472,-0.010371906073265547,0.0024777429638522808,0.00023557404192642295,0.0,0.0,0.0,1.0,2015-07-24,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00023557404192642295,0.00023557404192642295,0.0034883752916490263,1.1761738400415802,0.8307300986180992
2015-07-27,-0.007858506162135126,-0.005817419598120543,0.005354976688392021,0.0007079215701730757,0.0,0.0,0.0,1.0,2015-07-27,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0007079215701730757,0.0007079215701730757,0.012003036348758878,1.1770064788732189,0.8407013821878203
2015-07-28,0.0007920515519239668,0.012283115375016695,-0.007293231569391656,-0.00023574192752073841,0.0,0.0,0.0,1.0,2015-07-28,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.00023574192752073841,-0.00023574192752073841,-0.0049732347167411595,1.176729009097185,0.8365203768875116
2015-07-29,0.005540130072755778,0.0068791169931421425,-0.003714402313870435,-0.00023579751488145284,0.0,1.0,0.0,0.0,2015-07-29,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.00023579751488145284,-0.00023579751488145284,-0.004998091398401128,1.176451539321151,0.8323393715872028
2015-07-30,0.003935399465590406,0.0002371277256609794,0.00770518031817069,-0.0004715111757610524,1.0,0.0,0.0,0.0,2015-07-30,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,-0.0004715111757610524,-0.0004715111757610524,-0.009269560567462642,1.1758968292726197,0.8246239513695914
2015-07-31,-0.0031359159753857613,-0.0015178885229331085,0.007399634641652497,0.0010611566412215279,1.0,0.0,0.0,0.0,2015-07-31,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0010611566412215279,0.0010611566412215279,0.018510411199954335,1.1771446400023937,0.8398880797947738
2015-08-03,0.0023594137422557893,-0.0033730128379497737,0.010526304195137781,0.000330662847406904,1.0,0.0,0.0,0.0,2015-08-03,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.000330662847406904,0.000330662847406904,0.005141828391254322,1.1775338780008666,0.8442066401689386
2015-08-04,0.005100017044199268,-0.0019541815456093348,-0.007932426535693482,-0.0015324158328521298,1.0,0.0,0.0,0.0,2015-08-04,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.0015324158328521298,-0.0015324158328521298,-0.028012197134924866,1.1757294064424983,0.8205585573419137
2015-08-05,-0.00039030644946536075,0.0032955243720032,-0.0075056114462076495,0.00011799899471487407,1.0,0.0,0.0,0.0,2015-08-05,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.00011799899471487407,0.00011799899471487407,0.0013710244391784698,1.1758681413305152,0.8216835631778066
2015-08-06,-0.001952371773887851,-0.008187923801634467,0.008878240576260632,0.0002359701451899454,1.0,0.0,0.0,0.0,2015-08-06,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0002359701451899454,0.0002359701451899454,0.0035216430561566536,1.1761456111065491,0.8245772393924298
2015-08-07,-0.0015650460110010478,-0.001919812045386382,0.013117944457912145,-0.00047173138687950367,1.0,0.0,0.0,0.0,2015-08-07,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,-0.00047173138687950367,-0.00047173138687950367,-0.009358593433138052,1.1755907863062496,0.8168603562547366
2015-08-10,-0.004702108623354406,0.01259917953351164,-0.01238511588197988,0.0,1.0,0.0,0.0,0.0,2015-08-10,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.0,0.0,-0.0007879737802358733,1.1755907863062496,0.8162166917118938
2015-08-11,0.0,-0.009022986671666344,0.015879422834156554,0.0012989228906192807,0.0,0.0,0.0,1.0,2015-08-11,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0012989228906192807,0.0012989228906192807,0.023061783929453794,1.177117788088584,0.8350401046957671
2015-08-12,-0.010629941511361318,0.0011979059959119631,-0.005450844132024901,0.0,0.0,0.0,0.0,1.0,2015-08-12,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.0,0.0,-0.0007708187178354642,1.177117788088584,0.8343964401529242
2015-08-13,0.0015917465904664585,-0.0012443852518232434,-0.0032242032982578994,-0.0008258960928739789,0.0,0.0,0.0,1.0,2015-08-13,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.0008258960928739789,-0.0008258960928739789,-0.01562509479584928,1.1761456111065491,0.8213589166782156
2015-08-14,0.0027810705129529545,0.0036421980700576118,0.0023451212019820478,-0.00047173138687950367,0.0,0.0,0.0,1.0,2015-08-14,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,-0.00047173138687950367,-0.00047173138687950367,-0.009395263119440389,1.1755907863062496,0.8136420335405252
2015-08-17,0.0015848094928396783,0.005586948839378936,0.004517397880901219,0.0005907478270104072,0.0,0.0,0.0,1.0,2015-08-17,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.0005907478270104072,0.0005907478270104072,0.010090343729746376,1.1762852640087134,0.821851961331919
2015-08-18,0.0023733349503261003,-0.002896660887416469,-0.007870201269562505,-0.00011872366885601338,0.0,0.0,0.0,1.0,2015-08-18,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.00011872366885601338,-0.00011872366885601338,-0.00294948287073582,1.176145611106549,0.8194279230496898
2015-08-19,-0.006314143260896521,-0.007905493442035616,0.009875657870305643,0.0009441457354359972,0.0,0.0,0.0,1.0,2015-08-19,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.0009441457354359972,0.0009441457354359972,0.01649078913144364,1.1772560639695269,0.8329409361371191
2015-08-20,-0.005559853731805009,-0.02088122283508087,0.01009938189005144,-0.00035373287115092467,0.0,0.0,0.0,1.0,2015-08-20,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,-0.00035373287115092467,-0.00035373287115092467,-0.007146486936770224,1.176839629801939,0.826988334617914
2015-08-21,-0.009584647308958916,-0.030102782644550907,0.0030152300320445136,0.001061281601868247,0.0,0.0,0.0,1.0,2015-08-21,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.001061281601868247,0.001061281601868247,0.018475179136665965,1.1780885880493972,0.842267092243913
2015-08-24,-0.01653232147152106,-0.042106373082634097,-0.00031642728522296437,0.0004715378084001465,0.0,0.0,0.0,1.0,2015-08-24,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,0.0004715378084001465,0.0004715378084001465,0.00764404976970523,1.1786441013603073,0.8487054238164105
2015-08-25,0.006970071069243078,-0.011768261791671786,-0.016065384125413584,-0.00047131556529145247,0.0,0.0,0.0,1.0,2015-08-25,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.00047131556529145247,-0.00047131556529145247,-0.009102876500352797,1.1780885880493972,0.8409797631582301
2015-08-26,0.01221504316449229,0.038393771503878904,-0.019303541648388323,-0.0005889108840296808,0.0,0.0,0.0,1.0,2015-08-26,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.0005889108840296808,-0.0005889108840296808,-0.011282648848714438,1.1773947988575437,0.8314912838016407
2015-08-27,0.006435976933742316,0.024735134014372884,0.0005740300725196601,0.00011812447571291074,0.0,0.0,0.0,1.0,2015-08-27,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.00011812447571291074,0.00011812447571291074,0.0013582759292094515,1.177533878000866,0.832620678397776
2015-08-28,0.0031974893716610886,5.032058957810115e-05,0.002951070743719475,-0.00047175993938552985,0.0,0.0,0.0,1.0,2015-08-28,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,-0.00047175993938552985,-0.00047175993938552985,-0.00927872782723782,1.1769783646899559,0.824895017739593
2015-08-31,-0.001593649010058762,-0.008079341302378862,-0.007682183403883713,-0.0003533288471749829,0.0,0.0,0.0,1.0,2015-08-31,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,1.0,-0.0003533288471749829,-0.0003533288471749829,-0.00720732552742076,1.17656250428121,0.8189497308207961
2015-09-01,-0.005985584267568789,-0.029847573709948616,0.007205291012880588,0.000353648795341055,0.0,0.0,0.0,1.0,2015-09-01,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.000353648795341055,0.000353648795341055,0.005691293980404799,1.1769785941934925,0.8236106144940707
2015-09-02,0.005218764851399271,0.01898121561945154,-0.008604213800012195,0.00023584500956252974,0.0,0.0,0.0,1.0,2015-09-02,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.00023584500956252974,0.00023584500956252974,0.0035151794837944284,1.177256178721295,0.8265057536287755
2015-09-03,0.004792323654479347,0.0007164339286271915,0.004877075670980169,0.0,0.0,0.0,0.0,1.0,2015-09-03,left_only,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.0,0.0,0.0,-0.0007787780544952216,1.177256178721295,0.8258620890859354
2015-09-04,-0.001192406166576343,-0.015136986564936672,0.009129969834505536,0.00011813838469154625,0.0,0.0,0.0,1.0,2015-09-04,left_only,False,False,0.0,-0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,0.00011813838469154625,0.00011813838469154625,0.0013675341331931268,1.1773952578646172,0.8269914836820705
2015-09-08,-0.0035813310604554394,0.025131141716650207,-0.014753654238931935,-0.00035388597698304824,0.0,0.0,0.0,1.0,2015-09-08,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,-0.00035388597698304824,-0.00035388597698304824,-0.007201437350784046,1.1769785941934925,0.8210359563227022
2015-09-09,0.0,-0.013371483121776606,0.004798430634061157,-0.0002360400033695198,0.0,0.0,0.0,1.0,2015-09-09,left_only,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,1.0,-0.0002360400033695198,-0.0002360400033695198,-0.005097698862421951,1.1767007801621532,0.8168505622621485
2015-09-10,-0.00399362947822246,0.00544156449695854,-0.006751606357420892,0.00035477747660372927,0.0,0.0,0.0,1.0,2015-09-10,left_only,False,False,0.0,-0.0,False,False,0.0,0.0,False,False,0.0,-0.0,False,False,1.0,0.00035477747660372927,0.00035477747660372927,0.005727410777925046,1.1771182470956567,0.8215290009764028
